Team,Year,totalWins,totalLosses,BowlAppearances,BowlWins,All_Time_Win_Pct
auburn,1974.0,392.0,253.0,14,6,0.6077519379844961
auburn,1975.0,395.0,259.0,14,6,0.6039755351681957
auburn,1976.0,398.0,267.0,14,6,0.5984962406015037
auburn,1977.0,403.0,273.0,14,6,0.5961538461538461
auburn,1978.0,409.0,277.0,14,6,0.5962099125364432
auburn,1979.0,417.0,280.0,14,6,0.5982783357245337
auburn,1980.0,422.0,286.0,14,6,0.596045197740113
auburn,1981.0,427.0,292.0,14,6,0.5938803894297635
auburn,1982.0,436.0,295.0,15,7,0.5964432284541724
auburn,1983.0,447.0,296.0,16,8,0.6016150740242261
auburn,1984.0,456.0,300.0,17,9,0.6031746031746031
auburn,1985.0,464.0,304.0,18,9,0.6041666666666666
auburn,1986.0,474.0,306.0,19,10,0.6076923076923076
auburn,1987.0,483.0,307.0,20,10,0.6113924050632912
auburn,1988.0,493.0,309.0,21,10,0.614713216957606
auburn,1989.0,503.0,311.0,22,11,0.6179361179361179
auburn,1990.0,511.0,314.0,23,12,0.6193939393939394
auburn,1991.0,516.0,320.0,23,12,0.6172248803827751
auburn,1992.0,521.0,325.0,23,12,0.6158392434988179
auburn,1993.0,532.0,325.0,23,12,0.6207701283547258
auburn,1994.0,541.0,326.0,23,12,0.6239907727797002
auburn,1995.0,549.0,330.0,24,12,0.6245733788395904
auburn,1996.0,557.0,334.0,25,13,0.6251402918069585
auburn,1997.0,567.0,337.0,26,14,0.6272123893805309
auburn,1998.0,570.0,345.0,26,14,0.6229508196721312
auburn,1999.0,575.0,351.0,26,14,0.6209503239740821
auburn,2e3,584.0,355.0,27,14,0.6219382321618744
auburn,2001.0,591.0,360.0,28,14,0.6214511041009464
auburn,2002.0,600.0,364.0,29,15,0.6224066390041494
auburn,2003.0,608.0,369.0,30,16,0.6223132036847492
auburn,2004.0,621.0,369.0,31,17,0.6272727272727273
auburn,2005.0,630.0,372.0,32,17,0.6287425149700598
auburn,2006.0,641.0,374.0,33,18,0.6315270935960591
auburn,2007.0,650.0,378.0,34,19,0.632295719844358
auburn,2008.0,655.0,385.0,34,19,0.6298076923076923
auburn,2009.0,663.0,390.0,35,20,0.6296296296296297
auburn,2010.0,677.0,390.0,36,21,0.6344892221180881
auburn,2011.0,685.0,395.0,37,22,0.6342592592592593
auburn,2012.0,688.0,404.0,37,22,0.63003663003663
auburn,2013.0,700.0,406.0,38,22,0.6329113924050633
auburn,2014.0,708.0,411.0,39,22,0.6327077747989276
auburn,2015.0,715.0,417.0,40,23,0.6316254416961131
auburn,2016.0,723.0,422.0,41,23,0.6314410480349345
baylor,1903.0,4.0,3.0,0,0,0.5714285714285714
baylor,1904.0,6.0,8.0,0,0,0.42857142857142855
baylor,1905.0,7.0,14.0,0,0,0.3333333333333333
baylor,1907.0,11.0,17.0,0,0,0.39285714285714285
baylor,1908.0,14.0,22.0,0,0,0.3888888888888889
baylor,1909.0,19.0,25.0,0,0,0.4318181818181818
baylor,1910.0,25.0,25.0,0,0,0.5
baylor,1911.0,28.0,29.0,0,0,0.49122807017543857
baylor,1912.0,31.0,34.0,0,0,0.47692307692307695
baylor,1913.0,35.0,38.0,0,0,0.4794520547945205
baylor,1914.0,38.0,43.0,0,0,0.4691358024691358
baylor,1915.0,45.0,44.0,0,0,0.5056179775280899
baylor,1916.0,54.0,45.0,0,0,0.5454545454545454
baylor,1917.0,60.0,47.0,0,0,0.5607476635514018
baylor,1918.0,60.0,53.0,0,0,0.5309734513274337
baylor,1919.0,65.0,56.0,0,0,0.5371900826446281
baylor,1920.0,69.0,60.0,0,0,0.5348837209302325
baylor,1921.0,77.0,63.0,0,0,0.55
baylor,1922.0,85.0,66.0,0,0,0.5629139072847682
baylor,1923.0,90.0,67.0,0,0,0.5732484076433121
baylor,1924.0,97.0,69.0,0,0,0.5843373493975904
baylor,1925.0,100.0,74.0,0,0,0.5747126436781609
baylor,1926.0,106.0,77.0,0,0,0.5792349726775956
baylor,1927.0,108.0,84.0,0,0,0.5625
baylor,1928.0,116.0,86.0,0,0,0.5742574257425742
baylor,1929.0,123.0,89.0,0,0,0.5801886792452831
baylor,1930.0,129.0,92.0,0,0,0.583710407239819
baylor,1931.0,132.0,98.0,0,0,0.5739130434782609
baylor,1932.0,135.0,103.0,0,0,0.5672268907563025
baylor,1933.0,141.0,107.0,0,0,0.5685483870967742
baylor,1934.0,144.0,114.0,0,0,0.5581395348837209
baylor,1935.0,152.0,117.0,0,0,0.5650557620817844
baylor,1936.0,158.0,120.0,0,0,0.5683453237410072
baylor,1937.0,165.0,123.0,0,0,0.5729166666666666
baylor,1938.0,172.0,125.0,0,0,0.5791245791245792
baylor,1939.0,179.0,128.0,0,0,0.5830618892508144
baylor,1940.0,183.0,134.0,0,0,0.5772870662460567
baylor,1941.0,186.0,140.0,0,0,0.5705521472392638
baylor,1942.0,192.0,144.0,0,0,0.5714285714285714
baylor,1945.0,197.0,149.0,0,0,0.569364161849711
baylor,1946.0,198.0,157.0,0,0,0.5577464788732395
baylor,1947.0,203.0,162.0,0,0,0.5561643835616439
baylor,1948.0,209.0,165.0,1,1,0.5588235294117647
baylor,1949.0,217.0,167.0,1,1,0.5651041666666666
baylor,1950.0,224.0,170.0,1,1,0.5685279187817259
baylor,1951.0,232.0,172.0,2,1,0.5742574257425742
baylor,1952.0,236.0,176.0,2,1,0.5728155339805825
baylor,1953.0,243.0,179.0,2,1,0.5758293838862559
baylor,1954.0,250.0,183.0,3,1,0.5773672055427251
baylor,1955.0,255.0,188.0,3,1,0.5756207674943566
baylor,1956.0,264.0,190.0,4,2,0.5814977973568282
baylor,1957.0,267.0,196.0,4,2,0.5766738660907127
baylor,1958.0,270.0,203.0,4,2,0.5708245243128964
baylor,1959.0,274.0,209.0,4,2,0.567287784679089
baylor,1960.0,282.0,212.0,5,2,0.5708502024291497
baylor,1961.0,288.0,217.0,6,3,0.5702970297029702
baylor,1962.0,292.0,223.0,6,3,0.566990291262136
baylor,1963.0,300.0,226.0,7,4,0.5703422053231939
baylor,1964.0,305.0,231.0,7,4,0.5690298507462687
baylor,1965.0,310.0,236.0,7,4,0.5677655677655677
baylor,1966.0,315.0,241.0,7,4,0.5665467625899281
baylor,1967.0,316.0,249.0,7,4,0.5592920353982301
baylor,1968.0,319.0,256.0,7,4,0.5547826086956522
baylor,1969.0,319.0,266.0,7,4,0.5452991452991452
baylor,1970.0,321.0,275.0,7,4,0.5385906040268457
baylor,1971.0,322.0,284.0,7,4,0.5313531353135313
baylor,1972.0,327.0,290.0,7,4,0.5299837925445705
baylor,1973.0,329.0,299.0,7,4,0.5238853503184714
baylor,1974.0,337.0,303.0,8,4,0.5265625
baylor,1975.0,340.0,309.0,8,4,0.5238828967642527
baylor,1976.0,347.0,312.0,8,4,0.5265553869499241
baylor,1977.0,352.0,318.0,8,4,0.5253731343283582
baylor,1978.0,355.0,326.0,8,4,0.5212922173274597
baylor,1979.0,363.0,330.0,9,5,0.5238095238095238
baylor,1980.0,373.0,332.0,10,5,0.5290780141843971
baylor,1981.0,378.0,338.0,10,5,0.5279329608938548
baylor,1982.0,382.0,344.0,10,5,0.5261707988980716
baylor,1983.0,389.0,348.0,11,5,0.5278154681139756
baylor,1984.0,394.0,354.0,11,5,0.5267379679144385
baylor,1985.0,403.0,357.0,12,6,0.5302631578947369
baylor,1986.0,412.0,360.0,13,7,0.533678756476684
baylor,1987.0,418.0,365.0,13,7,0.5338441890166028
baylor,1988.0,424.0,370.0,13,7,0.5340050377833753
baylor,1989.0,429.0,376.0,13,7,0.5329192546583851
baylor,1990.0,435.0,380.0,13,7,0.5337423312883436
baylor,1991.0,443.0,384.0,14,7,0.535671100362757
baylor,1992.0,450.0,389.0,15,8,0.5363528009535161
baylor,1993.0,455.0,395.0,15,8,0.5352941176470588
baylor,1994.0,462.0,400.0,16,8,0.5359628770301624
baylor,1995.0,469.0,404.0,16,8,0.5372279495990836
baylor,1996.0,473.0,411.0,16,8,0.5350678733031674
baylor,1997.0,475.0,420.0,16,8,0.5307262569832403
baylor,1998.0,477.0,429.0,16,8,0.5264900662251656
baylor,1999.0,478.0,439.0,16,8,0.5212649945474372
baylor,2e3,480.0,448.0,16,8,0.5172413793103449
baylor,2001.0,483.0,456.0,16,8,0.5143769968051118
baylor,2002.0,486.0,465.0,16,8,0.5110410094637224
baylor,2003.0,489.0,474.0,16,8,0.5077881619937694
baylor,2004.0,492.0,482.0,16,8,0.5051334702258727
baylor,2005.0,497.0,488.0,16,8,0.5045685279187817
baylor,2006.0,501.0,496.0,16,8,0.5025075225677031
baylor,2007.0,504.0,505.0,16,8,0.49950445986124875
baylor,2008.0,508.0,513.0,16,8,0.4975514201762977
baylor,2009.0,512.0,521.0,16,8,0.49564375605033884
baylor,2010.0,519.0,527.0,17,8,0.4961759082217973
baylor,2011.0,529.0,530.0,18,9,0.4995278564683664
baylor,2012.0,537.0,535.0,19,10,0.5009328358208955
baylor,2013.0,548.0,537.0,20,10,0.5050691244239631
baylor,2014.0,559.0,539.0,21,10,0.5091074681238615
baylor,2015.0,569.0,542.0,22,11,0.5121512151215122
baylor,2016.0,576.0,548.0,23,12,0.5124555160142349
boston-college,1901.0,2.0,7.0,0,0,0.2222222222222222
boston-college,1902.0,2.0,16.0,0,0,0.1111111111111111
boston-college,1919.0,7.0,19.0,0,0,0.2692307692307692
boston-college,1937.0,11.0,23.0,0,0,0.3235294117647059
boston-college,1938.0,17.0,24.0,0,0,0.4146341463414634
boston-college,1939.0,26.0,26.0,1,0,0.5
boston-college,1940.0,37.0,26.0,2,1,0.5873015873015873
boston-college,1941.0,44.0,29.0,2,1,0.6027397260273972
boston-college,1942.0,52.0,31.0,3,1,0.6265060240963856
boston-college,1944.0,56.0,34.0,3,1,0.6222222222222222
boston-college,1945.0,59.0,38.0,3,1,0.6082474226804123
boston-college,1946.0,65.0,41.0,3,1,0.6132075471698113
boston-college,1947.0,70.0,45.0,3,1,0.6086956521739131
boston-college,1948.0,75.0,47.0,3,1,0.6147540983606558
boston-college,1949.0,79.0,51.0,3,1,0.6076923076923076
boston-college,1950.0,79.0,60.0,3,1,0.5683453237410072
boston-college,1951.0,82.0,66.0,3,1,0.5540540540540541
boston-college,1952.0,86.0,70.0,3,1,0.5512820512820513
boston-college,1953.0,91.0,73.0,3,1,0.5548780487804879
boston-college,1954.0,99.0,74.0,3,1,0.5722543352601156
boston-college,1955.0,104.0,76.0,3,1,0.5777777777777777
boston-college,1956.0,109.0,80.0,3,1,0.5767195767195767
boston-college,1957.0,116.0,82.0,3,1,0.5858585858585859
boston-college,1958.0,123.0,85.0,3,1,0.5913461538461539
boston-college,1959.0,128.0,89.0,3,1,0.5898617511520737
boston-college,1960.0,131.0,95.0,3,1,0.5796460176991151
boston-college,1961.0,135.0,101.0,3,1,0.5720338983050848
boston-college,1962.0,143.0,103.0,3,1,0.5813008130081301
boston-college,1963.0,149.0,106.0,3,1,0.5843137254901961
boston-college,1964.0,155.0,109.0,3,1,0.5871212121212122
boston-college,1965.0,161.0,113.0,3,1,0.5875912408759124
boston-college,1966.0,165.0,119.0,3,1,0.5809859154929577
boston-college,1967.0,169.0,125.0,3,1,0.5748299319727891
boston-college,1968.0,175.0,128.0,3,1,0.5775577557755776
boston-college,1969.0,180.0,132.0,3,1,0.5769230769230769
boston-college,1970.0,188.0,134.0,3,1,0.5838509316770186
boston-college,1971.0,197.0,136.0,3,1,0.5915915915915916
boston-college,1972.0,201.0,143.0,3,1,0.5843023255813954
boston-college,1973.0,208.0,147.0,3,1,0.5859154929577465
boston-college,1974.0,216.0,150.0,3,1,0.5901639344262295
boston-college,1975.0,223.0,154.0,3,1,0.5915119363395226
boston-college,1976.0,231.0,157.0,3,1,0.595360824742268
boston-college,1977.0,237.0,162.0,3,1,0.5939849624060151
boston-college,1978.0,237.0,173.0,3,1,0.5780487804878048
boston-college,1979.0,242.0,179.0,3,1,0.5748218527315915
boston-college,1980.0,249.0,183.0,3,1,0.5763888888888888
boston-college,1981.0,254.0,189.0,3,1,0.5733634311512416
boston-college,1982.0,262.0,192.0,4,1,0.5770925110132159
boston-college,1983.0,271.0,195.0,5,1,0.5815450643776824
boston-college,1984.0,281.0,197.0,6,2,0.5878661087866108
boston-college,1985.0,285.0,205.0,6,2,0.5816326530612245
boston-college,1986.0,294.0,208.0,7,3,0.5856573705179283
boston-college,1987.0,299.0,214.0,7,3,0.5828460038986355
boston-college,1988.0,302.0,222.0,7,3,0.5763358778625954
boston-college,1989.0,304.0,231.0,7,3,0.5682242990654206
boston-college,1990.0,308.0,238.0,7,3,0.5641025641025641
boston-college,1991.0,312.0,245.0,7,3,0.5601436265709157
boston-college,1992.0,320.0,248.0,8,3,0.5633802816901409
boston-college,1993.0,329.0,251.0,9,4,0.5672413793103448
boston-college,1994.0,336.0,255.0,10,5,0.5685279187817259
boston-college,1995.0,340.0,263.0,10,5,0.5638474295190713
boston-college,1996.0,345.0,270.0,10,5,0.5609756097560976
boston-college,1997.0,349.0,277.0,10,5,0.5575079872204473
boston-college,1998.0,353.0,284.0,10,5,0.554160125588697
boston-college,1999.0,361.0,288.0,11,5,0.5562403697996918
boston-college,2e3,368.0,293.0,12,6,0.556732223903177
boston-college,2001.0,376.0,297.0,13,7,0.5586924219910847
boston-college,2002.0,385.0,301.0,14,8,0.5612244897959183
boston-college,2003.0,393.0,306.0,15,9,0.5622317596566524
boston-college,2004.0,402.0,309.0,16,10,0.5654008438818565
boston-college,2005.0,411.0,312.0,17,11,0.5684647302904564
boston-college,2006.0,421.0,315.0,18,12,0.5720108695652174
boston-college,2007.0,432.0,318.0,19,13,0.576
boston-college,2008.0,441.0,323.0,20,13,0.5772251308900523
boston-college,2009.0,449.0,328.0,21,13,0.5778635778635779
boston-college,2010.0,456.0,334.0,22,13,0.5772151898734177
boston-college,2011.0,460.0,342.0,22,13,0.57356608478803
boston-college,2012.0,462.0,352.0,22,13,0.5675675675675675
boston-college,2013.0,469.0,358.0,23,13,0.5671100362756953
boston-college,2014.0,476.0,364.0,24,13,0.5666666666666667
boston-college,2015.0,479.0,373.0,24,13,0.562206572769953
boston-college,2016.0,486.0,379.0,25,14,0.561849710982659
california,1916.0,6.0,4.0,0,0,0.6
california,1917.0,11.0,9.0,0,0,0.55
california,1918.0,17.0,11.0,0,0,0.6071428571428571
california,1919.0,23.0,13.0,0,0,0.6388888888888888
california,1920.0,32.0,13.0,1,1,0.7111111111111111
california,1921.0,41.0,13.0,2,1,0.7592592592592593
california,1922.0,50.0,13.0,2,1,0.7936507936507936
california,1923.0,59.0,13.0,2,1,0.8194444444444444
california,1924.0,67.0,13.0,2,1,0.8375
california,1925.0,73.0,16.0,2,1,0.8202247191011236
california,1926.0,76.0,22.0,2,1,0.7755102040816326
california,1927.0,83.0,25.0,2,1,0.7685185185185185
california,1928.0,89.0,27.0,3,1,0.7672413793103449
california,1929.0,96.0,28.0,3,1,0.7741935483870968
california,1930.0,100.0,33.0,3,1,0.7518796992481203
california,1931.0,108.0,35.0,3,1,0.7552447552447552
california,1932.0,115.0,38.0,3,1,0.7516339869281046
california,1933.0,121.0,41.0,3,1,0.7469135802469136
california,1934.0,127.0,47.0,3,1,0.7298850574712644
california,1935.0,136.0,48.0,3,1,0.7391304347826086
california,1936.0,142.0,53.0,3,1,0.7282051282051282
california,1937.0,152.0,53.0,4,2,0.7414634146341463
california,1938.0,162.0,54.0,4,2,0.75
california,1939.0,165.0,61.0,4,2,0.7300884955752213
california,1940.0,169.0,67.0,4,2,0.7161016949152542
california,1941.0,173.0,72.0,4,2,0.7061224489795919
california,1942.0,178.0,77.0,4,2,0.6980392156862745
california,1943.0,182.0,83.0,4,2,0.6867924528301886
california,1944.0,185.0,89.0,4,2,0.6751824817518248
california,1945.0,189.0,94.0,4,2,0.6678445229681979
california,1946.0,191.0,101.0,4,2,0.6541095890410958
california,1947.0,200.0,102.0,4,2,0.6622516556291391
california,1948.0,210.0,103.0,5,2,0.670926517571885
california,1949.0,220.0,104.0,6,2,0.6790123456790124
california,1950.0,229.0,105.0,7,2,0.6856287425149701
california,1951.0,237.0,107.0,7,2,0.688953488372093
california,1952.0,244.0,110.0,7,2,0.6892655367231638
california,1953.0,248.0,114.0,7,2,0.6850828729281768
california,1954.0,253.0,119.0,7,2,0.6801075268817204
california,1955.0,255.0,126.0,7,2,0.6692913385826772
california,1956.0,258.0,133.0,7,2,0.659846547314578
california,1957.0,259.0,142.0,7,2,0.6458852867830424
california,1958.0,266.0,146.0,8,2,0.6456310679611651
california,1959.0,268.0,154.0,8,2,0.6350710900473934
california,1960.0,270.0,161.0,8,2,0.6264501160092807
california,1961.0,271.0,169.0,8,2,0.615909090909091
california,1962.0,272.0,178.0,8,2,0.6044444444444445
california,1963.0,276.0,183.0,8,2,0.6013071895424836
california,1964.0,279.0,190.0,8,2,0.5948827292110874
california,1965.0,284.0,195.0,8,2,0.592901878914405
california,1966.0,287.0,202.0,8,2,0.5869120654396728
california,1967.0,292.0,207.0,8,2,0.5851703406813628
california,1968.0,299.0,210.0,8,2,0.587426326129666
california,1969.0,304.0,215.0,8,2,0.5857418111753372
california,1970.0,310.0,220.0,8,2,0.5849056603773585
california,1971.0,316.0,225.0,8,2,0.5841035120147874
california,1972.0,319.0,233.0,8,2,0.5778985507246377
california,1973.0,323.0,240.0,8,2,0.5737122557726465
california,1974.0,330.0,243.0,8,2,0.5759162303664922
california,1975.0,338.0,246.0,8,2,0.5787671232876712
california,1976.0,343.0,252.0,8,2,0.5764705882352941
california,1977.0,350.0,256.0,8,2,0.5775577557755776
california,1978.0,356.0,261.0,8,2,0.5769854132901134
california,1979.0,362.0,267.0,9,2,0.575516693163752
california,1980.0,365.0,275.0,9,2,0.5703125
california,1981.0,367.0,284.0,9,2,0.5637480798771122
california,1982.0,374.0,288.0,9,2,0.5649546827794562
california,1983.0,379.0,293.0,9,2,0.5639880952380952
california,1984.0,381.0,302.0,9,2,0.5578330893118595
california,1985.0,385.0,309.0,9,2,0.5547550432276657
california,1986.0,387.0,318.0,9,2,0.548936170212766
california,1987.0,390.0,324.0,9,2,0.5462184873949579
california,1988.0,395.0,329.0,9,2,0.5455801104972375
california,1989.0,399.0,336.0,9,2,0.5428571428571428
california,1990.0,406.0,340.0,10,3,0.5442359249329759
california,1991.0,416.0,342.0,11,4,0.5488126649076517
california,1992.0,420.0,349.0,11,4,0.5461638491547465
california,1993.0,429.0,353.0,12,5,0.5485933503836317
california,1994.0,433.0,360.0,12,5,0.5460277427490542
california,1995.0,436.0,368.0,12,5,0.5422885572139303
california,1996.0,442.0,374.0,13,5,0.5416666666666666
california,1997.0,445.0,382.0,13,5,0.5380894800483675
california,1998.0,450.0,388.0,13,5,0.5369928400954654
california,1999.0,454.0,395.0,13,5,0.5347467608951708
california,2e3,457.0,403.0,13,5,0.5313953488372093
california,2001.0,458.0,413.0,13,5,0.5258323765786452
california,2002.0,465.0,418.0,13,5,0.5266138165345413
california,2003.0,473.0,424.0,14,6,0.5273132664437012
california,2004.0,483.0,426.0,15,6,0.5313531353135313
california,2005.0,491.0,430.0,16,7,0.5331161780673181
california,2006.0,501.0,433.0,17,8,0.5364025695931478
california,2007.0,508.0,439.0,18,9,0.5364308342133052
california,2008.0,517.0,443.0,19,10,0.5385416666666667
california,2009.0,525.0,448.0,20,10,0.539568345323741
california,2010.0,530.0,455.0,20,10,0.5380710659898477
california,2011.0,537.0,461.0,21,10,0.5380761523046093
california,2012.0,540.0,470.0,21,10,0.5346534653465347
california,2013.0,541.0,481.0,21,10,0.5293542074363993
california,2014.0,546.0,488.0,21,10,0.528046421663443
california,2015.0,554.0,493.0,22,11,0.5291308500477555
california,2016.0,559.0,500.0,22,11,0.5278564683663833
clemson,1902.0,6.0,1.0,0,0,0.8571428571428571
clemson,1903.0,10.0,2.0,0,0,0.8333333333333334
clemson,1904.0,13.0,5.0,0,0,0.7222222222222222
clemson,1905.0,16.0,7.0,0,0,0.6956521739130435
clemson,1906.0,20.0,7.0,0,0,0.7407407407407407
clemson,1907.0,24.0,11.0,0,0,0.6857142857142857
clemson,1908.0,25.0,17.0,0,0,0.5952380952380952
clemson,1909.0,31.0,20.0,0,0,0.6078431372549019
clemson,1910.0,35.0,23.0,0,0,0.603448275862069
clemson,1911.0,38.0,28.0,0,0,0.5757575757575758
clemson,1912.0,42.0,32.0,0,0,0.5675675675675675
clemson,1913.0,46.0,36.0,0,0,0.5609756097560976
clemson,1914.0,51.0,39.0,0,0,0.5666666666666667
clemson,1915.0,53.0,43.0,0,0,0.5520833333333334
clemson,1916.0,56.0,49.0,0,0,0.5333333333333333
clemson,1917.0,62.0,51.0,0,0,0.5486725663716814
clemson,1918.0,67.0,53.0,0,0,0.5583333333333333
clemson,1919.0,73.0,55.0,0,0,0.5703125
clemson,1920.0,77.0,61.0,0,0,0.5579710144927537
clemson,1921.0,78.0,67.0,0,0,0.5379310344827586
clemson,1922.0,83.0,71.0,0,0,0.538961038961039
clemson,1923.0,88.0,73.0,0,0,0.546583850931677
clemson,1924.0,90.0,79.0,0,0,0.5325443786982249
clemson,1925.0,91.0,86.0,0,0,0.5141242937853108
clemson,1926.0,93.0,93.0,0,0,0.5
clemson,1927.0,98.0,96.0,0,0,0.5051546391752577
clemson,1928.0,106.0,99.0,0,0,0.5170731707317073
clemson,1929.0,114.0,102.0,0,0,0.5277777777777778
clemson,1930.0,122.0,104.0,0,0,0.5398230088495575
clemson,1931.0,123.0,110.0,0,0,0.5278969957081545
clemson,1932.0,126.0,115.0,0,0,0.5228215767634855
clemson,1933.0,129.0,121.0,0,0,0.516
clemson,1934.0,134.0,125.0,0,0,0.5173745173745173
clemson,1935.0,140.0,128.0,0,0,0.5223880597014925
clemson,1936.0,145.0,133.0,0,0,0.5215827338129496
clemson,1937.0,149.0,137.0,0,0,0.5209790209790209
clemson,1938.0,156.0,138.0,0,0,0.5306122448979592
clemson,1939.0,165.0,139.0,1,1,0.5427631578947368
clemson,1940.0,171.0,141.0,1,1,0.5480769230769231
clemson,1941.0,178.0,143.0,1,1,0.5545171339563862
clemson,1942.0,181.0,149.0,1,1,0.5484848484848485
clemson,1943.0,183.0,155.0,1,1,0.5414201183431953
clemson,1944.0,187.0,160.0,1,1,0.5389048991354467
clemson,1945.0,193.0,163.0,1,1,0.5421348314606742
clemson,1946.0,197.0,168.0,1,1,0.5397260273972603
clemson,1947.0,201.0,173.0,1,1,0.5374331550802139
clemson,1948.0,212.0,173.0,2,2,0.5506493506493506
clemson,1949.0,216.0,177.0,2,2,0.549618320610687
clemson,1950.0,225.0,177.0,3,3,0.5597014925373134
clemson,1951.0,232.0,180.0,4,3,0.5631067961165048
clemson,1952.0,234.0,186.0,4,3,0.5571428571428572
clemson,1953.0,237.0,191.0,4,3,0.5537383177570093
clemson,1954.0,242.0,196.0,4,3,0.5525114155251142
clemson,1955.0,249.0,199.0,4,3,0.5558035714285714
clemson,1956.0,256.0,201.0,5,3,0.5601750547045952
clemson,1957.0,263.0,204.0,5,3,0.563169164882227
clemson,1958.0,271.0,207.0,6,3,0.5669456066945606
clemson,1959.0,280.0,209.0,7,4,0.5725971370143149
clemson,1960.0,286.0,213.0,7,4,0.5731462925851704
clemson,1961.0,291.0,218.0,7,4,0.5717092337917485
clemson,1962.0,297.0,222.0,7,4,0.5722543352601156
clemson,1963.0,302.0,226.0,7,4,0.571969696969697
clemson,1964.0,305.0,233.0,7,4,0.5669144981412639
clemson,1965.0,310.0,238.0,7,4,0.5656934306569343
clemson,1966.0,316.0,242.0,7,4,0.5663082437275986
clemson,1967.0,322.0,246.0,7,4,0.5669014084507042
clemson,1968.0,326.0,251.0,7,4,0.5649913344887348
clemson,1969.0,330.0,257.0,7,4,0.5621805792163543
clemson,1970.0,333.0,265.0,7,4,0.5568561872909699
clemson,1971.0,338.0,271.0,7,4,0.555008210180624
clemson,1972.0,342.0,278.0,7,4,0.5516129032258065
clemson,1973.0,347.0,284.0,7,4,0.5499207606973059
clemson,1974.0,354.0,288.0,7,4,0.5514018691588785
clemson,1975.0,356.0,297.0,7,4,0.5451761102603369
clemson,1976.0,359.0,303.0,7,4,0.5422960725075529
clemson,1977.0,367.0,306.0,8,4,0.5453194650817236
clemson,1978.0,378.0,307.0,9,5,0.5518248175182482
clemson,1979.0,386.0,311.0,10,5,0.5538020086083214
clemson,1980.0,392.0,316.0,10,5,0.5536723163841808
clemson,1981.0,404.0,316.0,11,6,0.5611111111111111
clemson,1982.0,413.0,317.0,11,6,0.5657534246575342
clemson,1983.0,422.0,318.0,11,6,0.5702702702702702
clemson,1984.0,429.0,322.0,11,6,0.5712383488681758
clemson,1985.0,435.0,328.0,12,6,0.5701179554390564
clemson,1986.0,443.0,330.0,13,7,0.5730918499353169
clemson,1987.0,453.0,332.0,14,8,0.5770700636942675
clemson,1988.0,463.0,334.0,15,9,0.5809284818067754
clemson,1989.0,473.0,336.0,16,10,0.584672435105068
clemson,1990.0,483.0,338.0,17,11,0.5883069427527405
clemson,1991.0,492.0,340.0,18,11,0.5913461538461539
